window_key,window_start,window_kind,score,cap_reason,damage,swell_hgt_ft,swell_per_s,swell_dir,wind_energy_48h,swell_energy_72h,dry_hours,cloud_pct,kd490
20251213T0600-dawn,2025-12-13T06:00:00-08:00,dawn,7.6,,1.69,1.8,10.1,281,42,1826,72,95,
20251213T1730-dusk,2025-12-13T17:30:00-08:00,dusk,7.7,,1.36,1.6,9.9,281,79,1696,72,100,
20251214T0600-dawn,2025-12-14T06:00:00-08:00,dawn,8.0,,1.08,1.4,9.6,280,75,1498,72,98,
20251214T1730-dusk,2025-12-14T17:30:00-08:00,dusk,9.0,,1.14,1.2,9.6,271,71,1353,72,3,
20251215T0600-dawn,2025-12-15T06:00:00-08:00,dawn,8.4,,0.92,1.1,9.3,270,68,1150,72,91,
20251215T1730-dusk,2025-12-15T17:30:00-08:00,dusk,8.9,,1.54,1.3,8.2,259,55,1065,72,7,
20251216T0600-dawn,2025-12-16T06:00:00-08:00,dawn,7.6,,1.92,1.3,6.4,243,67,1056,72,100,
20251216T1730-dusk,2025-12-16T17:30:00-08:00,dusk,8.1,,2.57,1.7,5.7,274,62,1022,72,46,
20251217T0600-dawn,2025-12-17T06:00:00-08:00,dawn,7.2,,2.71,1.8,5.4,275,58,1010,72,100,
20251217T1730-dusk,2025-12-17T17:30:00-08:00,dusk,7.6,,3.2,2.0,5.4,276,88,1088,72,50,
20251218T0600-dawn,2025-12-18T06:00:00-08:00,dawn,6.0,,5.83,2.6,5.3,274,112,1492,72,62,
20251218T1730-dusk,2025-12-18T17:30:00-08:00,dusk,5.7,,6.36,2.7,5.5,274,115,1856,72,56,
20251219T0600-dawn,2025-12-19T06:00:00-08:00,dawn,7.0,,4.44,2.2,5.2,274,115,1979,72,0,
20251219T1730-dusk,2025-12-19T17:30:00-08:00,dusk,6.0,,4.63,2.3,5.1,274,103,1938,72,86,
20251220T0600-dawn,2025-12-20T06:00:00-08:00,dawn,6.2,,3.74,1.9,4.4,270,170,1796,72,99,
20251220T1730-dusk,2025-12-20T17:30:00-08:00,dusk,7.7,,2.95,1.8,4.9,270,232,1520,72,20,
20251221T0600-dawn,2025-12-21T06:00:00-08:00,dawn,7.8,,1.56,1.5,8.8,281,146,1256,72,94,
20251221T1730-dusk,2025-12-21T17:30:00-08:00,dusk,8.0,,1.92,1.6,7.5,279,158,1089,72,78,
20251222T0600-dawn,2025-12-22T06:00:00-08:00,dawn,7.8,,1.62,1.5,8.1,278,108,941,72,100,
20251222T1730-dusk,2025-12-22T17:30:00-08:00,dusk,7.2,,2.56,1.9,8.1,278,82,982,72,100,
20251223T0600-dawn,2025-12-23T06:00:00-08:00,dawn,6.9,,2.9,1.8,7.1,276,88,1086,72,100,
20251223T1730-dusk,2025-12-23T17:30:00-08:00,dusk,6.8,,2.34,1.5,7.5,276,527,1169,72,100,
20251224T0600-dawn,2025-12-24T06:00:00-08:00,dawn,1.0,,21.99,2.1,4.9,207,1106,1310,72,100,
20251224T1730-dusk,2025-12-24T17:30:00-08:00,dusk,1.0,"post-rain (1h since ≥0.2"")",25.36,3.8,5.1,207,1820,1955,1,100,
20251225T0600-dawn,2025-12-25T06:00:00-08:00,dawn,1.9,"post-rain (1h since ≥0.2"")",13.98,3.1,5.5,207,1465,2808,1,73,
20251225T1730-dusk,2025-12-25T17:30:00-08:00,dusk,1.4,"post-rain (1h since ≥0.2"")",16.53,3.4,5.0,216,1377,2909,1,84,
20251226T0600-dawn,2025-12-26T06:00:00-08:00,dawn,1.0,"post-rain (2h since ≥0.2"")",20.93,3.9,6.1,228,1082,3155,2,100,
20251226T1730-dusk,2025-12-26T17:30:00-08:00,dusk,1.0,"post-rain (1h since ≥0.2"")",17.41,4.2,8.3,263,1003,3774,1,100,
20251227T0600-dawn,2025-12-27T06:00:00-08:00,dawn,3.3,"post-rain (1h since ≥0.2"")",11.48,4.4,9.9,277,653,4447,1,21,
20251227T1730-dusk,2025-12-27T17:30:00-08:00,dusk,3.9,"post-rain (1h since ≥0.2"")",9.74,3.6,8.1,276,417,4632,1,1,
20251228T0600-dawn,2025-12-28T06:00:00-08:00,dawn,4.0,"post-rain (14h since ≥0.2"")",6.89,2.8,6.5,272,207,3918,14,0,
20251228T1730-dusk,2025-12-28T17:30:00-08:00,dusk,4.0,"post-rain (25h since ≥0.2"")",3.34,1.9,6.2,271,217,3130,25,0,
20251229T0600-dawn,2025-12-29T06:00:00-08:00,dawn,4.0,"post-rain (38h since ≥0.2"")",1.99,1.5,6.4,275,229,2293,38,0,
20251229T1730-dusk,2025-12-29T17:30:00-08:00,dusk,4.0,"post-rain (49h since ≥0.2"")",0.4,0.8,12.6,189,276,1660,49,0,
20251230T0600-dawn,2025-12-30T06:00:00-08:00,dawn,4.0,"post-rain (62h since ≥0.2"")",0.5,0.9,13.0,189,273,1036,62,99,
20251230T1730-dusk,2025-12-30T17:30:00-08:00,dusk,8.3,,0.36,0.8,12.8,191,322,673,72,100,
20251231T0600-dawn,2025-12-31T06:00:00-08:00,dawn,8.4,,0.42,0.8,11.6,191,239,455,72,100,
20251231T1730-dusk,2025-12-31T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",0.53,0.8,10.8,189,198,384,1,100,
20260101T0600-dawn,2026-01-01T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",1.44,1.0,11.4,281,303,461,1,100,
20260101T1730-dusk,2026-01-01T17:30:00-08:00,dusk,3.4,"post-rain (1h since ≥0.2"")",13.35,3.2,6.4,177,493,767,1,85,
20260102T0600-dawn,2026-01-02T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",6.58,2.2,4.9,183,305,1278,1,98,
20260102T1730-dusk,2026-01-02T17:30:00-08:00,dusk,4.0,"post-rain (10h since ≥0.2"")",4.6,1.7,8.3,247,389,1409,10,100,
20260103T0600-dawn,2026-01-03T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",5.61,2.0,6.5,183,388,1469,1,99,
20260103T1730-dusk,2026-01-03T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",3.12,1.8,8.5,270,438,1384,1,100,
20260104T0600-dawn,2026-01-04T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",6.22,3.0,9.4,274,508,1815,1,91,
20260104T1730-dusk,2026-01-04T17:30:00-08:00,dusk,3.6,"post-rain (1h since ≥0.2"")",8.21,3.7,9.8,278,634,2586,1,100,
20260105T0600-dawn,2026-01-05T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",7.07,3.2,9.1,278,471,3246,1,86,
20260105T1730-dusk,2026-01-05T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",4.61,2.5,8.3,277,381,3248,1,79,
20260106T0600-dawn,2026-01-06T06:00:00-08:00,dawn,4.0,"post-rain (9h since ≥0.2"")",2.76,2.0,8.0,279,237,2794,9,80,
20260106T1730-dusk,2026-01-06T17:30:00-08:00,dusk,4.0,"post-rain (20h since ≥0.2"")",4.19,2.3,7.7,277,123,2474,20,87,
20260107T0600-dawn,2026-01-07T06:00:00-08:00,dawn,4.0,"post-rain (33h since ≥0.2"")",5.21,2.6,8.4,276,81,2333,33,38,
20260107T1730-dusk,2026-01-07T17:30:00-08:00,dusk,4.0,"post-rain (44h since ≥0.2"")",4.48,2.3,8.1,276,154,2098,44,1,
20260108T0600-dawn,2026-01-08T06:00:00-08:00,dawn,4.0,"post-rain (57h since ≥0.2"")",12.46,3.7,5.6,272,153,1920,57,12,
20260108T1730-dusk,2026-01-08T17:30:00-08:00,dusk,2.2,"post-rain (68h since ≥0.2"")",21.88,5.0,6.1,275,341,2529,68,0,
20260109T0600-dawn,2026-01-09T06:00:00-08:00,dawn,4.4,,6.2,2.7,6.3,277,463,3021,72,92,
20260109T1730-dusk,2026-01-09T17:30:00-08:00,dusk,8.0,,1.22,1.7,10.8,282,441,2806,72,0,
20260110T0600-dawn,2026-01-10T06:00:00-08:00,dawn,7.9,,2.05,1.9,9.6,283,340,2476,72,0,
20260110T1730-dusk,2026-01-10T17:30:00-08:00,dusk,8.2,,1.63,1.4,9.5,260,331,2146,72,0,
20260111T0600-dawn,2026-01-11T06:00:00-08:00,dawn,9.0,,0.85,1.2,11.9,187,219,1728,72,0,
20260111T1730-dusk,2026-01-11T17:30:00-08:00,dusk,9.0,,0.85,1.2,12.2,188,211,1346,72,33,
20260112T0600-dawn,2026-01-12T06:00:00-08:00,dawn,9.4,,0.42,1.2,14.6,249,127,1035,72,7,
20260112T1730-dusk,2026-01-12T17:30:00-08:00,dusk,9.1,,1.2,2.6,13.8,283,127,1244,72,1,
20260113T0600-dawn,2026-01-13T06:00:00-08:00,dawn,8.3,,2.15,2.7,12.1,282,92,1906,72,0,
20260113T1730-dusk,2026-01-13T17:30:00-08:00,dusk,8.0,,2.46,2.8,12.0,281,83,2210,72,0,
20260114T0600-dawn,2026-01-14T06:00:00-08:00,dawn,7.9,,2.56,2.6,11.0,280,72,2385,72,0,
20260114T1730-dusk,2026-01-14T17:30:00-08:00,dusk,8.0,,2.03,1.9,9.7,280,91,2344,72,34,
20260115T0600-dawn,2026-01-15T06:00:00-08:00,dawn,8.3,,1.92,2.5,12.5,279,79,2206,72,0,
20260115T1730-dusk,2026-01-15T17:30:00-08:00,dusk,7.9,,2.49,2.6,11.2,279,126,2282,72,0,
20260116T0600-dawn,2026-01-16T06:00:00-08:00,dawn,7.7,,2.96,2.9,11.7,278,99,2170,72,0,
20260116T1730-dusk,2026-01-16T17:30:00-08:00,dusk,7.1,,2.31,2.2,10.5,277,137,2173,72,91,
20260117T0600-dawn,2026-01-17T06:00:00-08:00,dawn,7.1,,2.12,2.0,10.2,277,134,2012,72,100,
20260117T1730-dusk,2026-01-17T17:30:00-08:00,dusk,8.4,,1.8,1.6,9.2,277,158,1815,72,6,
20260118T0600-dawn,2026-01-18T06:00:00-08:00,dawn,8.1,,1.04,1.2,8.2,276,110,1565,72,91,
20260118T1730-dusk,2026-01-18T17:30:00-08:00,dusk,9.1,,1.04,1.5,10.8,277,83,1388,72,12,
20260119T0600-dawn,2026-01-19T06:00:00-08:00,dawn,9.1,,1.15,1.6,10.7,278,94,1277,72,0,
20260119T1730-dusk,2026-01-19T17:30:00-08:00,dusk,9.0,,1.33,1.7,10.7,277,81,1171,72,0,
20260120T0600-dawn,2026-01-20T06:00:00-08:00,dawn,9.0,,1.47,1.7,10.4,275,52,1117,72,8,
20260120T1730-dusk,2026-01-20T17:30:00-08:00,dusk,7.4,,2.14,2.0,10.5,274,55,1256,72,100,
20260121T0600-dawn,2026-01-21T06:00:00-08:00,dawn,6.8,,2.95,1.9,8.9,272,51,1598,72,100,
20260121T1730-dusk,2026-01-21T17:30:00-08:00,dusk,6.4,,3.53,2.7,10.5,277,62,1805,72,100,
20260122T0600-dawn,2026-01-22T06:00:00-08:00,dawn,6.2,,3.84,2.8,10.5,278,66,2033,72,100,
20260122T1730-dusk,2026-01-22T17:30:00-08:00,dusk,6.4,,3.21,2.3,9.7,278,170,2198,72,95,
20260123T0600-dawn,2026-01-23T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",2.11,1.7,8.2,277,134,2040,1,40,
20260123T1730-dusk,2026-01-23T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",1.44,1.4,7.4,277,206,1814,1,20,
20260124T0600-dawn,2026-01-24T06:00:00-08:00,dawn,4.0,"post-rain (11h since ≥0.2"")",0.34,1.1,13.0,280,162,1575,11,100,
20260124T1730-dusk,2026-01-24T17:30:00-08:00,dusk,4.0,"post-rain (22h since ≥0.2"")",3.62,2.2,7.8,276,160,1461,22,12,
20260125T0600-dawn,2026-01-25T06:00:00-08:00,dawn,4.0,"post-rain (35h since ≥0.2"")",2.17,2.3,11.6,275,118,1449,35,71,
20260125T1730-dusk,2026-01-25T17:30:00-08:00,dusk,4.0,"post-rain (46h since ≥0.2"")",3.14,2.1,9.2,275,76,1503,46,98,
20260126T0600-dawn,2026-01-26T06:00:00-08:00,dawn,4.0,"post-rain (59h since ≥0.2"")",2.23,1.7,9.0,276,63,1514,59,100,
20260126T1730-dusk,2026-01-26T17:30:00-08:00,dusk,4.0,"post-rain (70h since ≥0.2"")",0.9,1.3,10.1,279,67,1390,70,0,
20260127T0600-dawn,2026-01-27T06:00:00-08:00,dawn,9.0,,1.42,1.8,10.7,278,56,1340,72,0,
20260127T1730-dusk,2026-01-27T17:30:00-08:00,dusk,8.0,,1.13,1.3,9.4,278,61,1295,72,100,
20260128T0600-dawn,2026-01-28T06:00:00-08:00,dawn,8.0,,1.18,1.2,10.3,184,84,1150,72,100,
20260128T1730-dusk,2026-01-28T17:30:00-08:00,dusk,8.4,,0.27,1.1,16.3,193,64,1095,72,100,
20260129T0600-dawn,2026-01-29T06:00:00-08:00,dawn,9.2,,1.15,1.6,11.9,258,64,1207,72,0,
20260129T1730-dusk,2026-01-29T17:30:00-08:00,dusk,7.1,,4.19,3.3,11.0,280,116,1768,72,1,
20260130T0600-dawn,2026-01-30T06:00:00-08:00,dawn,6.5,,4.79,3.5,10.9,281,133,2763,72,0,
20260130T1730-dusk,2026-01-30T17:30:00-08:00,dusk,6.0,,4.83,3.6,11.1,280,219,3445,72,13,
20260131T0600-dawn,2026-01-31T06:00:00-08:00,dawn,6.5,,4.14,2.6,9.7,279,163,3630,72,0,
20260131T1730-dusk,2026-01-31T17:30:00-08:00,dusk,6.7,,3.81,2.4,9.4,279,220,3327,72,0,
20260201T0600-dawn,2026-02-01T06:00:00-08:00,dawn,6.7,,4.1,2.5,9.5,278,198,3025,72,0,
20260201T1730-dusk,2026-02-01T17:30:00-08:00,dusk,7.9,,2.09,1.9,9.8,279,202,2889,72,0,
20260202T0600-dawn,2026-02-02T06:00:00-08:00,dawn,5.5,,4.38,3.8,12.6,279,179,2882,72,99,
20260202T1730-dusk,2026-02-02T17:30:00-08:00,dusk,4.6,,8.52,4.9,11.8,278,155,3970,72,0,
20260203T0600-dawn,2026-02-03T06:00:00-08:00,dawn,4.2,,7.77,4.3,10.9,277,112,5090,72,61,
20260203T1730-dusk,2026-02-03T17:30:00-08:00,dusk,4.8,,6.61,3.5,10.2,277,143,5253,72,0,
20260204T0600-dawn,2026-02-04T06:00:00-08:00,dawn,5.9,,4.75,2.6,9.2,276,136,4610,72,0,
20260204T1730-dusk,2026-02-04T17:30:00-08:00,dusk,6.8,,3.07,2.0,9.0,276,209,3827,72,0,
20260205T0600-dawn,2026-02-05T06:00:00-08:00,dawn,7.4,,2.06,2.2,10.9,277,162,3014,72,65,
20260205T1730-dusk,2026-02-05T17:30:00-08:00,dusk,5.8,,3.62,3.0,11.2,277,192,2684,72,97,
20260206T0600-dawn,2026-02-06T06:00:00-08:00,dawn,6.2,,4.72,3.3,11.0,274,301,2721,72,14,
20260206T1730-dusk,2026-02-06T17:30:00-08:00,dusk,4.4,,6.22,4.0,11.8,273,352,2910,72,93,
20260207T0600-dawn,2026-02-07T06:00:00-08:00,dawn,3.3,,9.11,4.7,11.5,274,242,4441,72,98,
20260207T1730-dusk,2026-02-07T17:30:00-08:00,dusk,3.3,,9.9,4.5,10.9,273,300,5820,72,0,
20260208T0600-dawn,2026-02-08T06:00:00-08:00,dawn,3.5,,7.82,3.2,9.1,275,230,5970,72,81,
20260208T1730-dusk,2026-02-08T17:30:00-08:00,dusk,3.9,,9.65,3.4,8.9,271,158,5203,72,0,
20260209T0600-dawn,2026-02-09T06:00:00-08:00,dawn,3.6,,7.98,3.1,8.3,274,178,4455,72,96,
20260209T1730-dusk,2026-02-09T17:30:00-08:00,dusk,3.2,,9.8,3.5,8.2,275,143,4049,72,100,
20260210T0600-dawn,2026-02-10T06:00:00-08:00,dawn,3.4,,8.63,3.7,10.2,274,195,3770,72,100,
20260210T1730-dusk,2026-02-10T17:30:00-08:00,dusk,2.9,,7.89,3.3,10.2,276,504,3772,72,100,
20260211T0600-dawn,2026-02-11T06:00:00-08:00,dawn,1.0,"post-rain (1h since ≥0.2"")",17.32,3.6,6.2,224,1124,3808,1,100,
20260211T1730-dusk,2026-02-11T17:30:00-08:00,dusk,2.0,"post-rain (1h since ≥0.2"")",17.12,4.3,8.3,264,797,4486,1,16,
20260212T0600-dawn,2026-02-12T06:00:00-08:00,dawn,2.2,"post-rain (2h since ≥0.2"")",13.35,3.8,7.8,266,509,4844,2,77,
20260212T1730-dusk,2026-02-12T17:30:00-08:00,dusk,4.0,"post-rain (13h since ≥0.2"")",5.19,2.4,8.3,276,395,4614,13,99,
20260213T0600-dawn,2026-02-13T06:00:00-08:00,dawn,4.0,"post-rain (26h since ≥0.2"")",2.71,2.0,9.2,277,212,4147,26,0,
20260213T1730-dusk,2026-02-13T17:30:00-08:00,dusk,4.0,"post-rain (37h since ≥0.2"")",6.09,2.6,6.4,272,305,3651,37,0,
20260214T0600-dawn,2026-02-14T06:00:00-08:00,dawn,4.0,"post-rain (50h since ≥0.2"")",6.39,2.6,6.2,271,306,3413,50,5,
20260214T1730-dusk,2026-02-14T17:30:00-08:00,dusk,4.0,"post-rain (61h since ≥0.2"")",5.65,3.0,9.6,277,297,3295,61,97,
20260215T0600-dawn,2026-02-15T06:00:00-08:00,dawn,6.8,,3.05,2.3,9.8,279,211,3139,72,58,
20260215T1730-dusk,2026-02-15T17:30:00-08:00,dusk,6.3,,2.83,2.3,10.0,279,179,2807,72,100,
20260216T0600-dawn,2026-02-16T06:00:00-08:00,dawn,5.3,,4.18,2.0,9.8,279,298,2469,72,100,
20260216T1730-dusk,2026-02-16T17:30:00-08:00,dusk,1.0,"post-rain (1h since ≥0.2"")",57.34,6.2,5.4,205,1098,3256,1,62,
20260217T0600-dawn,2026-02-17T06:00:00-08:00,dawn,2.2,"post-rain (1h since ≥0.2"")",15.16,3.6,7.2,241,813,4669,1,48,
20260217T1730-dusk,2026-02-17T17:30:00-08:00,dusk,1.0,"post-rain (1h since ≥0.2"")",21.58,3.6,6.3,226,789,4871,1,45,
20260218T0600-dawn,2026-02-18T06:00:00-08:00,dawn,1.0,"post-rain (1h since ≥0.2"")",78.23,5.9,5.9,236,2413,6293,1,39,
20260218T1730-dusk,2026-02-18T17:30:00-08:00,dusk,1.0,"post-rain (1h since ≥0.2"")",20.09,4.8,7.6,279,2366,8141,1,10,
20260219T0600-dawn,2026-02-19T06:00:00-08:00,dawn,1.0,"post-rain (5h since ≥0.2"")",16.61,4.3,7.2,271,1517,7537,5,100,
20260219T1730-dusk,2026-02-19T17:30:00-08:00,dusk,1.0,"post-rain (16h since ≥0.2"")",26.26,3.3,7.0,260,1603,6440,16,72,
20260220T0600-dawn,2026-02-20T06:00:00-08:00,dawn,1.0,"post-rain (1h since ≥0.2"")",34.03,6.0,6.4,269,1376,6457,1,61,
20260220T1730-dusk,2026-02-20T17:30:00-08:00,dusk,3.0,"post-rain (10h since ≥0.2"")",10.46,3.4,6.7,272,851,5960,10,2,
20260221T0600-dawn,2026-02-21T06:00:00-08:00,dawn,4.0,"post-rain (23h since ≥0.2"")",4.36,2.2,6.4,271,526,4643,23,6,
20260221T1730-dusk,2026-02-21T17:30:00-08:00,dusk,4.0,"post-rain (34h since ≥0.2"")",2.48,1.7,6.4,273,337,3244,34,13,
20260222T0600-dawn,2026-02-22T06:00:00-08:00,dawn,4.0,"post-rain (47h since ≥0.2"")",1.76,1.4,6.7,272,122,2286,47,0,
20260222T1730-dusk,2026-02-22T17:30:00-08:00,dusk,4.0,"post-rain (58h since ≥0.2"")",0.72,1.1,12.5,185,132,1715,58,0,
20260223T0600-dawn,2026-02-23T06:00:00-08:00,dawn,4.0,"post-rain (71h since ≥0.2"")",1.48,1.4,7.7,280,137,1207,71,28,
20260223T1730-dusk,2026-02-23T17:30:00-08:00,dusk,7.3,,3.65,2.2,7.8,278,111,991,72,53,
20260224T0600-dawn,2026-02-24T06:00:00-08:00,dawn,7.5,,3.78,2.2,7.8,278,117,1095,72,13,
20260224T1730-dusk,2026-02-24T17:30:00-08:00,dusk,6.7,,3.33,2.1,7.5,276,128,1145,72,99,
20260225T0600-dawn,2026-02-25T06:00:00-08:00,dawn,8.6,,1.82,1.6,8.1,277,80,1118,72,45,
20260225T1730-dusk,2026-02-25T17:30:00-08:00,dusk,7.8,,3.12,1.8,4.4,270,103,1124,72,40,
20260226T0600-dawn,2026-02-26T06:00:00-08:00,dawn,8.4,,2.35,1.6,4.3,269,79,1141,72,15,
20260226T1730-dusk,2026-02-26T17:30:00-08:00,dusk,8.4,,2.2,1.5,4.5,271,110,1142,72,18,
20260227T0600-dawn,2026-02-27T06:00:00-08:00,dawn,8.2,,2.73,1.8,5.6,275,113,1084,72,6,
20260227T1730-dusk,2026-02-27T17:30:00-08:00,dusk,8.4,,2.21,1.6,5.3,272,108,1068,72,32,
20260228T0600-dawn,2026-02-28T06:00:00-08:00,dawn,8.1,,0.97,1.4,13.0,183,97,1060,72,100,
20260228T1730-dusk,2026-02-28T17:30:00-08:00,dusk,9.2,,1.07,1.4,12.7,182,151,992,72,0,
20260301T0600-dawn,2026-03-01T06:00:00-08:00,dawn,8.7,,1.3,1.6,12.5,180,119,961,72,61,
20260301T1730-dusk,2026-03-01T17:30:00-08:00,dusk,8.5,,1.69,1.7,11.8,181,140,1029,72,44,
20260302T0600-dawn,2026-03-02T06:00:00-08:00,dawn,6.5,,3.87,2.0,3.8,267,165,1042,72,95,
20260302T1730-dusk,2026-03-02T17:30:00-08:00,dusk,5.7,,7.98,2.9,4.8,270,196,1289,72,0,
20260303T0600-dawn,2026-03-03T06:00:00-08:00,dawn,4.9,,10.03,3.3,5.6,271,221,1807,72,1,
20260303T1730-dusk,2026-03-03T17:30:00-08:00,dusk,6.0,,5.02,2.3,5.5,272,242,1903,72,69,
20260304T0600-dawn,2026-03-04T06:00:00-08:00,dawn,7.9,,2.71,1.7,4.8,267,164,1753,72,4,
20260304T1730-dusk,2026-03-04T17:30:00-08:00,dusk,6.3,,4.74,2.3,5.4,273,255,1677,72,62,
20260305T0600-dawn,2026-03-05T06:00:00-08:00,dawn,4.0,,9.07,3.3,6.6,274,211,1835,72,100,
20260305T1730-dusk,2026-03-05T17:30:00-08:00,dusk,3.1,,12.09,3.2,6.0,274,303,2192,72,0,
20260306T0600-dawn,2026-03-06T06:00:00-08:00,dawn,4.3,,9.07,3.3,7.0,276,361,2650,72,0,
20260306T1730-dusk,2026-03-06T17:30:00-08:00,dusk,5.6,,5.77,2.6,7.2,276,454,2638,72,0,
20260307T0600-dawn,2026-03-07T06:00:00-08:00,dawn,4.9,,3.68,2.1,6.9,277,515,2442,72,0,
20260307T1730-dusk,2026-03-07T17:30:00-08:00,dusk,5.9,,2.98,1.9,7.2,278,1509,2248,72,0,
20260308T0600-dawn,2026-03-08T06:00:00-07:00,dawn,7.4,,1.92,1.6,6.9,280,1421,1867,72,0,
20260308T1730-dusk,2026-03-08T17:30:00-07:00,dusk,7.2,,1.94,1.4,6.8,277,1432,1534,72,0,
20260309T0600-dawn,2026-03-09T06:00:00-07:00,dawn,7.1,,2.64,1.5,6.8,171,1379,1246,72,0,
20260309T1730-dusk,2026-03-09T17:30:00-07:00,dusk,7.4,,2.31,1.4,9.7,215,951,1232,72,1,
20260310T0600-dawn,2026-03-10T06:00:00-07:00,dawn,7.7,,2.3,1.8,7.1,280,549,1251,72,59,
20260310T1730-dusk,2026-03-10T17:30:00-07:00,dusk,7.7,,2.42,1.9,10.0,246,469,1429,72,34,
20260311T0600-dawn,2026-03-11T06:00:00-07:00,dawn,7.4,,1.55,2.6,16.1,186,244,2055,72,98,
20260311T1730-dusk,2026-03-11T17:30:00-07:00,dusk,7.2,,2.88,3.1,15.2,186,309,2715,72,0,
20260312T0600-dawn,2026-03-12T06:00:00-07:00,dawn,6.5,,3.7,3.7,14.8,186,259,3815,72,31,
20260312T1730-dusk,2026-03-12T17:30:00-07:00,dusk,4.0,,5.52,3.6,13.8,187,367,4633,72,56,
20260313T0600-dawn,2026-03-13T06:00:00-07:00,dawn,5.4,,5.25,3.5,13.4,185,378,5009,72,0,
20260313T1730-dusk,2026-03-13T17:30:00-07:00,dusk,5.0,,4.42,2.8,12.5,187,265,4931,72,88,
20260314T0600-dawn,2026-03-14T06:00:00-07:00,dawn,6.0,,4.06,2.5,11.7,186,239,4479,72,48,
20260314T1730-dusk,2026-03-14T17:30:00-07:00,dusk,6.5,,3.55,2.3,11.2,185,341,4100,72,0,
20260315T0600-dawn,2026-03-15T06:00:00-07:00,dawn,4.6,,5.55,2.3,9.0,214,254,3646,72,100,
20260315T1730-dusk,2026-03-15T17:30:00-07:00,dusk,7.6,,1.97,1.9,12.7,187,245,3337,72,37,
20260316T0600-dawn,2026-03-16T06:00:00-07:00,dawn,6.0,,3.17,2.8,13.5,185,185,3193,72,100,
20260316T1730-dusk,2026-03-16T17:30:00-07:00,dusk,6.5,,4.0,3.0,13.3,187,233,3307,72,34,
20260317T0600-dawn,2026-03-17T06:00:00-07:00,dawn,5.8,,5.34,3.3,13.1,184,181,3595,72,15,
20260317T1730-dusk,2026-03-17T17:30:00-07:00,dusk,5.9,,5.31,3.0,12.0,187,187,3658,72,0,
20260318T0600-dawn,2026-03-18T06:00:00-07:00,dawn,5.9,,5.36,3.1,12.2,187,173,3519,72,0,
20260318T1730-dusk,2026-03-18T17:30:00-07:00,dusk,5.8,,5.35,2.8,11.0,185,212,3335,72,0,
20260319T0600-dawn,2026-03-19T06:00:00-07:00,dawn,5.6,,4.98,2.4,10.3,189,228,2892,72,78,
20260319T1730-dusk,2026-03-19T17:30:00-07:00,dusk,6.5,,4.41,2.2,10.1,187,209,2527,72,2,
20260320T0600-dawn,2026-03-20T06:00:00-07:00,dawn,5.7,,4.37,2.1,9.7,183,206,2389,72,100,
20260320T1730-dusk,2026-03-20T17:30:00-07:00,dusk,7.7,,2.67,1.8,10.5,191,211,2116,72,17,
20260321T0600-dawn,2026-03-21T06:00:00-07:00,dawn,6.4,,3.23,2.0,10.5,188,187,1947,72,100,
20260321T1730-dusk,2026-03-21T17:30:00-07:00,dusk,6.7,,2.69,2.0,11.2,191,211,1919,72,100,
20260322T0600-dawn,2026-03-22T06:00:00-07:00,dawn,6.9,,2.45,1.9,11.4,189,172,1859,72,100,
20260322T1730-dusk,2026-03-22T17:30:00-07:00,dusk,7.0,,4.07,1.9,8.0,237,239,1830,72,0,
20260323T0600-dawn,2026-03-23T06:00:00-07:00,dawn,6.7,,2.78,1.8,6.3,273,184,1756,72,100,
20260323T1730-dusk,2026-03-23T17:30:00-07:00,dusk,7.4,,2.67,1.8,5.5,275,241,1689,72,58,
20260324T0600-dawn,2026-03-24T06:00:00-07:00,dawn,7.7,,1.39,1.3,10.6,191,224,1545,72,100,
20260324T1730-dusk,2026-03-24T17:30:00-07:00,dusk,8.6,,1.48,1.7,12.6,193,226,1432,72,0,
20260325T0600-dawn,2026-03-25T06:00:00-07:00,dawn,7.5,,1.7,1.8,12.6,195,183,1371,72,100,
20260325T1730-dusk,2026-03-25T17:30:00-07:00,dusk,8.5,,1.68,1.7,12.2,192,259,1323,72,6,
20260326T0600-dawn,2026-03-26T06:00:00-07:00,dawn,7.4,,1.89,1.8,11.8,188,224,1306,72,99,
20260326T1730-dusk,2026-03-26T17:30:00-07:00,dusk,6.8,,4.65,2.4,6.8,278,276,1544,72,1,
20260327T0600-dawn,2026-03-27T06:00:00-07:00,dawn,6.3,,3.7,2.2,7.1,278,207,1706,72,100,
20260327T1730-dusk,2026-03-27T17:30:00-07:00,dusk,7.3,,1.55,1.6,12.0,192,215,1729,72,100,
20260328T0600-dawn,2026-03-28T06:00:00-07:00,dawn,7.5,,1.83,1.8,12.2,193,165,1683,72,96,
