window_key,window_start,window_kind,score,cap_reason,damage,swell_hgt_ft,swell_per_s,swell_dir,wind_energy_48h,swell_energy_72h,dry_hours,cloud_pct,kd490
20251216T1730-dusk,2025-12-16T17:30:00-08:00,dusk,4.0,"post-rain (56h since ≥0.2"")",1.86,2.4,8.7,168,689,3047,56,76,
20251217T0600-dawn,2025-12-17T06:00:00-08:00,dawn,4.0,"post-rain (69h since ≥0.2"")",3.77,2.3,6.4,64,1496,2728,69,34,
20251217T1730-dusk,2025-12-17T17:30:00-08:00,dusk,6.8,,2.44,1.9,6.4,66,1185,2327,72,13,
20251218T0600-dawn,2025-12-18T06:00:00-08:00,dawn,5.3,,5.05,2.7,4.5,64,1485,1880,72,0,
20251218T1730-dusk,2025-12-18T17:30:00-08:00,dusk,6.3,,4.18,2.7,5.5,67,1081,1663,72,30,
20251219T0600-dawn,2025-12-19T06:00:00-08:00,dawn,7.6,,2.2,2.0,5.6,67,617,1476,72,59,
20251219T1730-dusk,2025-12-19T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",1.02,1.3,4.8,66,421,1278,1,100,
20251220T0600-dawn,2025-12-20T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",1.63,1.7,4.5,63,591,1063,1,36,
20251220T1730-dusk,2025-12-20T17:30:00-08:00,dusk,4.0,"post-rain (6h since ≥0.2"")",2.99,2.3,5.2,65,400,1016,6,46,
20251221T0600-dawn,2025-12-21T06:00:00-08:00,dawn,4.0,"post-rain (19h since ≥0.2"")",3.3,2.4,5.0,64,403,1059,19,100,
20251221T1730-dusk,2025-12-21T17:30:00-08:00,dusk,4.0,"post-rain (30h since ≥0.2"")",5.97,3.2,6.5,61,434,1214,30,86,
20251222T0600-dawn,2025-12-22T06:00:00-08:00,dawn,4.0,"post-rain (43h since ≥0.2"")",3.61,2.4,6.9,60,714,1554,43,100,
20251222T1730-dusk,2025-12-22T17:30:00-08:00,dusk,4.0,"post-rain (54h since ≥0.2"")",1.26,1.8,6.4,95,504,1689,54,13,
20251223T0600-dawn,2025-12-23T06:00:00-08:00,dawn,4.0,"post-rain (67h since ≥0.2"")",2.63,3.1,5.3,114,905,1699,67,14,
20251223T1730-dusk,2025-12-23T17:30:00-08:00,dusk,7.8,,1.89,2.3,6.0,102,653,1892,72,0,
20251224T0600-dawn,2025-12-24T06:00:00-08:00,dawn,6.1,,1.82,2.2,4.5,113,913,1738,72,100,
20251224T1730-dusk,2025-12-24T17:30:00-08:00,dusk,6.0,,2.26,3.4,8.8,171,802,1918,72,100,
20251225T0600-dawn,2025-12-25T06:00:00-08:00,dawn,4.4,,5.18,5.8,8.2,154,1087,3025,72,100,
20251225T1730-dusk,2025-12-25T17:30:00-08:00,dusk,3.9,,4.47,5.1,8.9,163,942,5046,72,100,
20251226T0600-dawn,2025-12-26T06:00:00-08:00,dawn,6.3,,2.52,4.1,7.3,155,903,5379,72,32,
20251226T1730-dusk,2025-12-26T17:30:00-08:00,dusk,6.6,,1.76,3.2,8.0,161,614,4827,72,67,
20251227T0600-dawn,2025-12-27T06:00:00-08:00,dawn,6.6,,2.68,4.1,7.5,159,541,4391,72,33,
20251227T1730-dusk,2025-12-27T17:30:00-08:00,dusk,5.2,,2.88,4.0,8.3,161,511,4526,72,97,
20251228T0600-dawn,2025-12-28T06:00:00-08:00,dawn,6.6,,2.81,4.1,6.7,144,639,4335,72,31,
20251228T1730-dusk,2025-12-28T17:30:00-08:00,dusk,6.8,,2.55,3.7,6.5,134,443,3683,72,35,
20251229T0600-dawn,2025-12-29T06:00:00-08:00,dawn,7.2,,2.6,3.4,6.3,126,520,3108,72,14,
20251229T1730-dusk,2025-12-29T17:30:00-08:00,dusk,5.9,,3.85,3.9,7.1,118,333,2924,72,72,
20251230T0600-dawn,2025-12-30T06:00:00-08:00,dawn,5.4,,4.31,4.0,7.3,112,474,2938,72,98,
20251230T1730-dusk,2025-12-30T17:30:00-08:00,dusk,3.3,,8.4,6.3,10.2,102,322,3935,72,100,
20251231T0600-dawn,2025-12-31T06:00:00-08:00,dawn,2.9,,8.5,6.8,10.3,111,452,7105,72,76,
20251231T1730-dusk,2025-12-31T17:30:00-08:00,dusk,1.4,,8.43,6.1,9.8,115,536,8900,72,100,
20260101T0600-dawn,2026-01-01T06:00:00-08:00,dawn,2.0,,7.35,5.6,8.2,120,736,9488,72,100,
20260101T1730-dusk,2026-01-01T17:30:00-08:00,dusk,2.9,,5.51,4.9,8.1,120,530,8622,72,97,
20260102T0600-dawn,2026-01-02T06:00:00-08:00,dawn,5.1,,2.07,2.6,6.0,110,560,7015,72,100,
20260102T1730-dusk,2026-01-02T17:30:00-08:00,dusk,3.9,,2.9,2.4,6.5,125,614,5335,72,100,
20260103T0600-dawn,2026-01-03T06:00:00-08:00,dawn,6.1,,1.77,1.8,4.0,76,1389,3583,72,90,
20260103T1730-dusk,2026-01-03T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",1.93,1.8,3.7,73,1024,2489,1,64,
20260104T0600-dawn,2026-01-04T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",1.94,2.0,4.1,77,874,1658,1,52,
20260104T1730-dusk,2026-01-04T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",1.26,1.8,5.1,91,575,1311,1,26,
20260105T0600-dawn,2026-01-05T06:00:00-08:00,dawn,4.0,"post-rain (9h since ≥0.2"")",0.75,1.8,6.6,122,343,1113,9,16,
20260105T1730-dusk,2026-01-05T17:30:00-08:00,dusk,4.0,"post-rain (20h since ≥0.2"")",0.57,1.5,4.9,122,265,1034,20,71,
20260106T0600-dawn,2026-01-06T06:00:00-08:00,dawn,4.0,"post-rain (33h since ≥0.2"")",0.89,1.7,6.0,103,503,888,33,14,
20260106T1730-dusk,2026-01-06T17:30:00-08:00,dusk,4.0,"post-rain (44h since ≥0.2"")",0.76,1.5,6.5,105,348,767,44,3,
20260107T0600-dawn,2026-01-07T06:00:00-08:00,dawn,4.0,"post-rain (57h since ≥0.2"")",2.68,1.9,3.5,70,1051,730,57,0,
20260107T1730-dusk,2026-01-07T17:30:00-08:00,dusk,4.0,"post-rain (68h since ≥0.2"")",2.57,2.1,4.3,72,905,740,68,0,
20260108T0600-dawn,2026-01-08T06:00:00-08:00,dawn,4.5,,7.33,3.1,4.8,67,1428,874,72,0,
20260108T1730-dusk,2026-01-08T17:30:00-08:00,dusk,4.8,,7.03,3.5,5.1,66,1283,1140,72,0,
20260109T0600-dawn,2026-01-09T06:00:00-08:00,dawn,1.8,,14.98,4.6,6.0,64,1769,1700,72,0,
20260109T1730-dusk,2026-01-09T17:30:00-08:00,dusk,2.2,,11.72,4.2,6.5,66,1849,2308,72,0,
20260110T0600-dawn,2026-01-10T06:00:00-08:00,dawn,2.7,,8.5,3.6,6.1,70,1438,2817,72,93,
20260110T1730-dusk,2026-01-10T17:30:00-08:00,dusk,4.4,,3.39,4.1,6.7,158,1375,3563,72,100,
20260111T0600-dawn,2026-01-11T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",2.72,2.8,7.4,103,1277,4348,1,99,
20260111T1730-dusk,2026-01-11T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",3.14,3.2,4.9,112,1058,4109,1,100,
20260112T0600-dawn,2026-01-12T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",4.54,3.5,5.0,95,1141,3656,1,63,
20260112T1730-dusk,2026-01-12T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",2.74,2.6,5.3,88,742,3160,1,98,
20260113T0600-dawn,2026-01-13T06:00:00-08:00,dawn,4.0,"post-rain (11h since ≥0.2"")",2.75,2.5,4.9,86,910,2610,11,41,
20260113T1730-dusk,2026-01-13T17:30:00-08:00,dusk,4.0,"post-rain (22h since ≥0.2"")",2.62,2.0,4.9,98,858,2175,22,75,
20260114T0600-dawn,2026-01-14T06:00:00-08:00,dawn,4.0,"post-rain (35h since ≥0.2"")",3.77,2.5,5.6,82,1515,1796,35,46,
20260114T1730-dusk,2026-01-14T17:30:00-08:00,dusk,2.4,"post-rain (46h since ≥0.2"")",6.74,3.3,5.2,95,1529,1899,46,88,
20260115T0600-dawn,2026-01-15T06:00:00-08:00,dawn,3.2,"post-rain (1h since ≥0.2"")",9.49,4.5,5.7,80,2032,2330,1,54,
20260115T1730-dusk,2026-01-15T17:30:00-08:00,dusk,3.4,"post-rain (1h since ≥0.2"")",8.46,4.3,6.6,81,1388,2834,1,80,
20260116T0600-dawn,2026-01-16T06:00:00-08:00,dawn,4.0,"post-rain (4h since ≥0.2"")",5.67,5.4,7.4,130,973,3454,4,28,
20260116T1730-dusk,2026-01-16T17:30:00-08:00,dusk,1.0,"post-rain (1h since ≥0.2"")",12.67,7.1,8.4,127,877,5718,1,98,
20260117T0600-dawn,2026-01-17T06:00:00-08:00,dawn,1.0,"post-rain (1h since ≥0.2"")",15.59,6.3,7.6,109,1730,8736,1,100,
20260117T1730-dusk,2026-01-17T17:30:00-08:00,dusk,1.0,"post-rain (1h since ≥0.2"")",26.28,9.4,7.5,108,2350,12306,1,100,
20260118T0600-dawn,2026-01-18T06:00:00-08:00,dawn,1.0,"post-rain (1h since ≥0.2"")",5.5,5.3,7.0,133,2338,12977,1,76,
20260118T1730-dusk,2026-01-18T17:30:00-08:00,dusk,1.1,"post-rain (1h since ≥0.2"")",7.56,5.5,7.0,118,1800,11721,1,65,
20260119T0600-dawn,2026-01-19T06:00:00-08:00,dawn,2.7,"post-rain (1h since ≥0.2"")",6.58,5.0,6.6,116,1310,9881,1,35,
20260119T1730-dusk,2026-01-19T17:30:00-08:00,dusk,3.0,"post-rain (7h since ≥0.2"")",6.88,5.1,7.2,114,710,8222,7,49,
20260120T0600-dawn,2026-01-20T06:00:00-08:00,dawn,3.1,"post-rain (20h since ≥0.2"")",9.32,5.8,8.4,109,534,7371,20,17,
20260120T1730-dusk,2026-01-20T17:30:00-08:00,dusk,3.4,"post-rain (31h since ≥0.2"")",7.85,5.4,8.2,111,331,6942,31,65,
20260121T0600-dawn,2026-01-21T06:00:00-08:00,dawn,3.9,"post-rain (44h since ≥0.2"")",7.62,5.5,8.6,113,394,6715,44,15,
20260121T1730-dusk,2026-01-21T17:30:00-08:00,dusk,3.1,"post-rain (55h since ≥0.2"")",6.67,5.0,8.7,115,283,6814,55,49,
20260122T0600-dawn,2026-01-22T06:00:00-08:00,dawn,2.3,"post-rain (68h since ≥0.2"")",6.65,5.4,8.0,122,830,8443,68,100,
20260122T1730-dusk,2026-01-22T17:30:00-08:00,dusk,3.3,,4.65,4.3,7.7,115,601,8768,72,100,
20260123T0600-dawn,2026-01-23T06:00:00-08:00,dawn,5.6,,2.69,3.5,7.2,125,564,7630,72,49,
20260123T1730-dusk,2026-01-23T17:30:00-08:00,dusk,6.3,,1.66,2.8,6.9,130,437,6248,72,0,
20260124T0600-dawn,2026-01-24T06:00:00-08:00,dawn,6.8,,2.17,3.9,9.2,145,748,4905,72,12,
20260124T1730-dusk,2026-01-24T17:30:00-08:00,dusk,6.4,,3.11,4.7,9.5,140,496,4832,72,3,
20260125T0600-dawn,2026-01-25T06:00:00-08:00,dawn,5.4,,3.9,5.2,10.3,140,661,5233,72,1,
20260125T1730-dusk,2026-01-25T17:30:00-08:00,dusk,2.9,,5.92,6.2,9.4,142,724,6634,72,98,
20260126T0600-dawn,2026-01-26T06:00:00-08:00,dawn,3.8,,5.27,5.7,8.3,140,781,7477,72,61,
20260126T1730-dusk,2026-01-26T17:30:00-08:00,dusk,2.9,,5.26,5.5,8.4,134,576,7710,72,99,
20260127T0600-dawn,2026-01-27T06:00:00-08:00,dawn,5.2,,3.34,4.0,7.5,129,899,7133,72,0,
20260127T1730-dusk,2026-01-27T17:30:00-08:00,dusk,5.5,,2.57,3.2,6.8,124,834,5956,72,1,
20260128T0600-dawn,2026-01-28T06:00:00-08:00,dawn,7.2,,1.28,2.3,7.5,120,1087,4537,72,24,
20260128T1730-dusk,2026-01-28T17:30:00-08:00,dusk,7.2,,1.54,2.4,6.7,115,745,3422,72,36,
20260129T0600-dawn,2026-01-29T06:00:00-08:00,dawn,8.0,,1.6,2.5,7.1,118,686,2487,72,6,
20260129T1730-dusk,2026-01-29T17:30:00-08:00,dusk,7.5,,1.28,1.7,6.0,84,442,1932,72,73,
20260130T0600-dawn,2026-01-30T06:00:00-08:00,dawn,7.1,,2.45,2.0,4.6,75,1079,1463,72,6,
20260130T1730-dusk,2026-01-30T17:30:00-08:00,dusk,7.1,,2.75,2.1,4.0,71,858,1309,72,0,
20260131T0600-dawn,2026-01-31T06:00:00-08:00,dawn,3.6,,7.64,3.6,5.3,75,1341,1484,72,32,
20260131T1730-dusk,2026-01-31T17:30:00-08:00,dusk,4.8,,5.35,3.1,4.9,70,1095,1930,72,84,
20260201T0600-dawn,2026-02-01T06:00:00-08:00,dawn,5.3,,3.77,3.3,6.6,159,962,2434,72,100,
20260201T1730-dusk,2026-02-01T17:30:00-08:00,dusk,2.8,,6.84,5.5,8.2,158,1133,4350,72,83,
20260202T0600-dawn,2026-02-02T06:00:00-08:00,dawn,3.7,,5.03,4.6,6.5,126,1232,5785,72,81,
20260202T1730-dusk,2026-02-02T17:30:00-08:00,dusk,4.6,,3.25,3.8,6.6,124,884,5784,72,100,
20260203T0600-dawn,2026-02-03T06:00:00-08:00,dawn,5.4,,2.5,3.2,6.4,125,796,4972,72,100,
20260203T1730-dusk,2026-02-03T17:30:00-08:00,dusk,6.6,,2.27,2.9,7.8,125,607,4195,72,1,
20260204T0600-dawn,2026-02-04T06:00:00-08:00,dawn,6.2,,2.98,2.6,5.6,88,1087,3536,72,2,
20260204T1730-dusk,2026-02-04T17:30:00-08:00,dusk,6.6,,3.2,2.4,4.2,71,765,2871,72,43,
20260205T0600-dawn,2026-02-05T06:00:00-08:00,dawn,8.1,,1.21,1.8,6.6,104,625,2445,72,31,
20260205T1730-dusk,2026-02-05T17:30:00-08:00,dusk,8.2,,1.36,1.6,4.2,74,447,2136,72,29,
20260206T0600-dawn,2026-02-06T06:00:00-08:00,dawn,7.4,,1.47,1.7,4.7,73,425,1714,72,99,
20260206T1730-dusk,2026-02-06T17:30:00-08:00,dusk,7.8,,2.37,2.1,4.2,72,287,1561,72,38,
20260207T0600-dawn,2026-02-07T06:00:00-08:00,dawn,6.0,,4.05,2.8,4.4,74,418,1433,72,100,
20260207T1730-dusk,2026-02-07T17:30:00-08:00,dusk,7.2,,1.95,1.9,4.4,72,412,1432,72,100,
20260208T0600-dawn,2026-02-08T06:00:00-08:00,dawn,6.1,,3.25,2.5,3.9,72,854,1238,72,100,
20260208T1730-dusk,2026-02-08T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",2.89,2.3,4.2,72,684,1199,1,100,
20260209T0600-dawn,2026-02-09T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",1.11,1.6,5.5,81,465,1094,1,85,
20260209T1730-dusk,2026-02-09T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",0.83,1.3,6.9,78,323,977,1,84,
20260210T0600-dawn,2026-02-10T06:00:00-08:00,dawn,4.0,"post-rain (14h since ≥0.2"")",0.85,1.4,6.8,83,246,889,14,0,
20260210T1730-dusk,2026-02-10T17:30:00-08:00,dusk,4.0,"post-rain (25h since ≥0.2"")",0.34,1.5,8.3,147,184,796,25,56,
20260211T0600-dawn,2026-02-11T06:00:00-08:00,dawn,4.0,"post-rain (38h since ≥0.2"")",2.47,1.9,3.8,70,679,770,38,53,
20260211T1730-dusk,2026-02-11T17:30:00-08:00,dusk,4.0,"post-rain (49h since ≥0.2"")",1.86,1.8,5.2,107,719,858,49,100,
20260212T0600-dawn,2026-02-12T06:00:00-08:00,dawn,4.0,"post-rain (62h since ≥0.2"")",4.65,5.2,7.0,147,1072,2043,62,100,
20260212T1730-dusk,2026-02-12T17:30:00-08:00,dusk,5.0,,3.75,4.3,6.5,130,796,3343,72,100,
20260213T0600-dawn,2026-02-13T06:00:00-08:00,dawn,6.2,,2.44,3.3,6.1,126,752,3213,72,93,
20260213T1730-dusk,2026-02-13T17:30:00-08:00,dusk,6.8,,1.13,2.3,6.3,131,530,2834,72,100,
20260214T0600-dawn,2026-02-14T06:00:00-08:00,dawn,6.8,,1.47,2.3,7.1,114,630,2532,72,95,
20260214T1730-dusk,2026-02-14T17:30:00-08:00,dusk,6.8,,1.86,2.3,7.0,93,486,2520,72,100,
20260215T0600-dawn,2026-02-15T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",2.83,2.8,7.0,93,517,2469,1,99,
20260215T1730-dusk,2026-02-15T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",1.51,2.4,7.9,127,360,2360,1,27,
20260216T0600-dawn,2026-02-16T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",1.93,2.3,4.7,98,549,2230,1,10,
20260216T1730-dusk,2026-02-16T17:30:00-08:00,dusk,4.0,"post-rain (11h since ≥0.2"")",1.34,1.9,6.5,97,397,2033,11,46,
20260217T0600-dawn,2026-02-17T06:00:00-08:00,dawn,4.0,"post-rain (24h since ≥0.2"")",2.81,2.3,3.6,76,1154,1811,24,0,
20260217T1730-dusk,2026-02-17T17:30:00-08:00,dusk,4.0,"post-rain (35h since ≥0.2"")",1.24,1.7,6.0,88,973,1633,35,28,
20260218T0600-dawn,2026-02-18T06:00:00-08:00,dawn,4.0,"post-rain (48h since ≥0.2"")",1.05,2.3,7.9,128,750,1521,48,80,
20260218T1730-dusk,2026-02-18T17:30:00-08:00,dusk,4.0,"post-rain (59h since ≥0.2"")",1.47,2.8,7.9,134,517,1636,59,96,
20260219T0600-dawn,2026-02-19T06:00:00-08:00,dawn,6.3,,2.03,2.5,6.1,113,736,1796,72,100,
20260219T1730-dusk,2026-02-19T17:30:00-08:00,dusk,7.2,,0.78,1.7,7.2,138,842,1703,72,89,
20260220T0600-dawn,2026-02-20T06:00:00-08:00,dawn,7.6,,1.2,2.8,9.6,146,1076,1696,72,62,
20260220T1730-dusk,2026-02-20T17:30:00-08:00,dusk,8.1,,1.42,2.1,7.2,104,845,1865,72,7,
20260221T0600-dawn,2026-02-21T06:00:00-08:00,dawn,8.9,,0.35,1.5,8.0,146,622,1659,72,1,
20260221T1730-dusk,2026-02-21T17:30:00-08:00,dusk,8.2,,0.32,1.5,8.2,149,398,1360,72,90,
20260222T0600-dawn,2026-02-22T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",2.0,2.0,5.2,77,353,1167,1,86,
20260222T1730-dusk,2026-02-22T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",3.66,2.6,5.2,72,302,1277,1,100,
20260223T0600-dawn,2026-02-23T06:00:00-08:00,dawn,4.0,"post-rain (3h since ≥0.2"")",1.37,1.8,5.3,87,335,1382,3,18,
20260223T1730-dusk,2026-02-23T17:30:00-08:00,dusk,4.0,"post-rain (14h since ≥0.2"")",0.55,1.8,6.5,154,241,1243,14,35,
20260224T0600-dawn,2026-02-24T06:00:00-08:00,dawn,4.0,"post-rain (27h since ≥0.2"")",5.24,2.7,4.5,73,1154,1209,27,3,
20260224T1730-dusk,2026-02-24T17:30:00-08:00,dusk,4.0,"post-rain (38h since ≥0.2"")",2.5,2.2,4.4,74,973,1268,38,100,
20260225T0600-dawn,2026-02-25T06:00:00-08:00,dawn,4.0,"post-rain (51h since ≥0.2"")",2.28,2.2,5.0,82,785,1243,51,77,
20260225T1730-dusk,2026-02-25T17:30:00-08:00,dusk,4.0,"post-rain (62h since ≥0.2"")",1.38,3.1,7.2,163,628,2372,62,86,
20260226T0600-dawn,2026-02-26T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",5.26,4.8,6.5,130,713,2685,1,99,
20260226T1730-dusk,2026-02-26T17:30:00-08:00,dusk,2.7,"post-rain (1h since ≥0.2"")",6.89,5.0,6.2,119,923,3494,1,100,
20260227T0600-dawn,2026-02-27T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",4.99,4.1,5.6,110,1101,3815,1,100,
20260227T1730-dusk,2026-02-27T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",4.03,3.6,5.7,112,876,3701,1,99,
20260228T0600-dawn,2026-02-28T06:00:00-08:00,dawn,4.0,"post-rain (11h since ≥0.2"")",4.23,3.9,6.2,114,895,3553,11,100,
20260228T1730-dusk,2026-02-28T17:30:00-08:00,dusk,4.0,"post-rain (22h since ≥0.2"")",4.75,4.2,6.4,114,681,3297,22,100,
20260301T0600-dawn,2026-03-01T06:00:00-08:00,dawn,4.0,"post-rain (35h since ≥0.2"")",4.47,3.9,6.6,111,498,3294,35,100,
20260301T1730-dusk,2026-03-01T17:30:00-08:00,dusk,4.0,"post-rain (46h since ≥0.2"")",4.9,3.2,5.9,96,623,2995,46,100,
20260302T0600-dawn,2026-03-02T06:00:00-08:00,dawn,1.0,"post-rain (59h since ≥0.2"")",11.88,4.5,6.1,79,1451,3115,59,100,
20260302T1730-dusk,2026-03-02T17:30:00-08:00,dusk,3.2,"post-rain (70h since ≥0.2"")",7.19,3.9,6.0,80,1421,3261,70,100,
20260303T0600-dawn,2026-03-03T06:00:00-08:00,dawn,5.9,,4.28,3.1,6.0,84,1092,2909,72,26,
20260303T1730-dusk,2026-03-03T17:30:00-08:00,dusk,4.4,,6.05,3.7,6.1,83,697,2862,72,92,
20260304T0600-dawn,2026-03-04T06:00:00-08:00,dawn,5.4,,5.88,3.6,5.9,81,626,2919,72,13,
20260304T1730-dusk,2026-03-04T17:30:00-08:00,dusk,5.1,,5.95,3.8,6.8,84,361,3092,72,68,
20260305T0600-dawn,2026-03-05T06:00:00-08:00,dawn,5.6,,5.85,3.7,6.3,84,331,2950,72,30,
20260305T1730-dusk,2026-03-05T17:30:00-08:00,dusk,5.7,,5.01,3.2,6.0,75,244,2844,72,59,
20260306T0600-dawn,2026-03-06T06:00:00-08:00,dawn,7.1,,2.41,2.5,7.8,89,316,2689,72,70,
20260306T1730-dusk,2026-03-06T17:30:00-08:00,dusk,7.0,,1.96,1.9,7.7,67,333,2724,72,86,
20260307T0600-dawn,2026-03-07T06:00:00-08:00,dawn,4.0,"post-rain (1h since ≥0.2"")",4.35,3.0,7.3,77,386,2633,1,99,
20260307T1730-dusk,2026-03-07T17:30:00-08:00,dusk,4.0,"post-rain (1h since ≥0.2"")",2.56,2.1,6.7,90,398,2657,1,57,
20260308T0600-dawn,2026-03-08T06:00:00-07:00,dawn,4.0,"post-rain (1h since ≥0.2"")",6.75,5.4,6.6,129,945,3113,1,74,
20260308T1730-dusk,2026-03-08T17:30:00-07:00,dusk,2.3,"post-rain (1h since ≥0.2"")",9.22,6.1,6.9,121,1014,4495,1,75,
20260309T0600-dawn,2026-03-09T06:00:00-07:00,dawn,4.0,"post-rain (1h since ≥0.2"")",4.27,4.4,6.8,125,1058,4938,1,63,
20260309T1730-dusk,2026-03-09T17:30:00-07:00,dusk,4.0,"post-rain (1h since ≥0.2"")",4.48,3.9,6.1,109,690,4638,1,72,
20260310T0600-dawn,2026-03-10T06:00:00-07:00,dawn,4.0,"post-rain (1h since ≥0.2"")",4.13,3.6,6.1,104,512,4161,1,19,
20260310T1730-dusk,2026-03-10T17:30:00-07:00,dusk,4.0,"post-rain (1h since ≥0.2"")",3.73,3.1,6.4,96,390,3879,1,0,
20260311T0600-dawn,2026-03-11T06:00:00-07:00,dawn,4.0,"post-rain (11h since ≥0.2"")",4.71,3.6,9.5,91,1128,3525,11,0,
20260311T1730-dusk,2026-03-11T17:30:00-07:00,dusk,4.0,"post-rain (22h since ≥0.2"")",6.74,4.5,9.6,88,932,4026,22,34,
20260312T0600-dawn,2026-03-12T06:00:00-07:00,dawn,4.0,"post-rain (35h since ≥0.2"")",6.09,4.5,9.6,92,899,5159,35,66,
20260312T1730-dusk,2026-03-12T17:30:00-07:00,dusk,3.1,"post-rain (46h since ≥0.2"")",6.8,4.7,8.2,111,700,6672,46,69,
20260313T0600-dawn,2026-03-13T06:00:00-07:00,dawn,3.0,"post-rain (2h since ≥0.2"")",6.45,6.1,7.1,141,735,8718,2,71,
20260313T1730-dusk,2026-03-13T17:30:00-07:00,dusk,4.0,"post-rain (13h since ≥0.2"")",4.75,5.2,7.1,137,503,8533,13,63,
20260314T0600-dawn,2026-03-14T06:00:00-07:00,dawn,4.0,"post-rain (26h since ≥0.2"")",3.47,4.1,6.9,128,596,7476,26,5,
20260314T1730-dusk,2026-03-14T17:30:00-07:00,dusk,4.0,"post-rain (37h since ≥0.2"")",1.5,2.8,7.0,138,455,6005,37,0,
20260315T0600-dawn,2026-03-15T06:00:00-07:00,dawn,4.0,"post-rain (50h since ≥0.2"")",1.1,3.8,11.4,151,917,4737,50,0,
20260315T1730-dusk,2026-03-15T17:30:00-07:00,dusk,4.0,"post-rain (61h since ≥0.2"")",1.26,3.7,10.6,151,649,4678,61,100,
20260316T0600-dawn,2026-03-16T06:00:00-07:00,dawn,6.4,,1.13,2.8,10.0,150,1137,3960,72,100,
20260316T1730-dusk,2026-03-16T17:30:00-07:00,dusk,6.9,,0.86,2.8,10.2,150,812,3494,72,100,
20260317T0600-dawn,2026-03-17T06:00:00-07:00,dawn,7.2,,0.87,2.1,9.0,150,479,3108,72,100,
20260317T1730-dusk,2026-03-17T17:30:00-07:00,dusk,4.0,"post-rain (1h since ≥0.2"")",0.87,2.1,4.5,140,359,2697,1,100,
20260318T0600-dawn,2026-03-18T06:00:00-07:00,dawn,4.0,"post-rain (1h since ≥0.2"")",1.1,2.2,4.0,128,244,2265,1,100,
20260318T1730-dusk,2026-03-18T17:30:00-07:00,dusk,4.0,"post-rain (1h since ≥0.2"")",0.75,1.9,6.0,130,171,1810,1,100,
20260319T0600-dawn,2026-03-19T06:00:00-07:00,dawn,4.0,"post-rain (1h since ≥0.2"")",0.99,2.2,7.5,129,135,1491,1,73,
20260319T1730-dusk,2026-03-19T17:30:00-07:00,dusk,4.0,"post-rain (1h since ≥0.2"")",0.47,1.5,7.1,134,134,1341,1,33,
20260320T0600-dawn,2026-03-20T06:00:00-07:00,dawn,4.0,"post-rain (14h since ≥0.2"")",0.38,1.6,9.3,137,195,1188,14,38,
20260320T1730-dusk,2026-03-20T17:30:00-07:00,dusk,4.0,"post-rain (1h since ≥0.2"")",0.43,1.7,9.2,141,192,1129,1,67,
20260321T0600-dawn,2026-03-21T06:00:00-07:00,dawn,4.0,"post-rain (1h since ≥0.2"")",0.62,1.9,6.5,139,198,1132,1,44,
20260321T1730-dusk,2026-03-21T17:30:00-07:00,dusk,4.0,"post-rain (2h since ≥0.2"")",1.39,2.0,7.8,97,155,1168,2,18,
20260322T0600-dawn,2026-03-22T06:00:00-07:00,dawn,4.0,"post-rain (15h since ≥0.2"")",2.31,2.6,5.8,103,405,1327,15,61,
20260322T1730-dusk,2026-03-22T17:30:00-07:00,dusk,4.0,"post-rain (26h since ≥0.2"")",3.4,3.0,5.0,95,334,1471,26,76,
20260323T0600-dawn,2026-03-23T06:00:00-07:00,dawn,4.0,"post-rain (39h since ≥0.2"")",3.69,3.0,5.3,90,636,1560,39,54,
20260323T1730-dusk,2026-03-23T17:30:00-07:00,dusk,4.0,"post-rain (50h since ≥0.2"")",4.88,3.5,6.1,88,467,1629,50,8,
20260324T0600-dawn,2026-03-24T06:00:00-07:00,dawn,4.0,"post-rain (63h since ≥0.2"")",4.5,3.5,7.3,90,533,1912,63,31,
20260324T1730-dusk,2026-03-24T17:30:00-07:00,dusk,6.8,,4.1,3.3,7.5,89,357,2221,72,10,
